tag,freq, precision,recall,f_score,totalP,totalE
django-cms,314,0,0,0,0,0
intel-core-i7,271,0,0,0,0,0
unit-of-work,470,0,0,0,0,0
dropbox,1713,0,0,0,0,0
str-replace,615,0,0,0,0,0
concat,317,0,0,0,0,0
raid10,174,0,0,0,0,0
list-template,118,0,0,0,0,0
analytic-geometry,821,0,0,0,0,1
remote,2401,0,0,0,0,1
assets,609,0,0,0,0,0
unload,222,0,0,0,0,0
keyboard-navigation,104,0,0,0,0,0
extjs-mvc,420,0,0,0,0,1
database-development,141,0,0,0,0,0
resolution,2154,0,0,0,0,0
unset,164,0,0,0,0,0
busybox,327,0,0,0,0,0
webmethods,184,0,0,0,0,0
tibco,148,0,0,0,0,0
duplicates,2179,0,0,0,0,0
selinux,566,0,0,0,0,0
paginate,112,0,0,0,0,0
drag-and-drop,4706,0,0,0,0,1
domparser,100,0,0,0,0,0
browsers,132,0,0,0,0,0
application-pool,415,0,0,0,0,0
expressions,343,0,0,0,0,0
children,717,0,0,0,0,2
farseer,105,0,0,0,0,0
system.reflection,199,0,0,0,0,0
hardware-interface,139,0,0,0,0,0
plesk,1452,0,0,0,0,0
grub2,559,0,0,0,0,0
opensource,290,0,0,0,0,0
image-viewer,100,0,0,0,0,0
edi,147,0,0,0,0,0
rackspace,376,0,0,0,0,0
eclipse-gef,147,0,0,0,0,0
emailserver,1787,0,0,0,0,0
report-viewer2010,177,0,0,0,0,0
www-mechanize,196,0,0,0,0,0
bottleneck,210,0,0,0,0,0
wpf-usercontrols,111,0,0,0,0,0
splitter,163,0,0,0,0,0
forking,197,0,0,0,0,0
wse,103,0,0,0,0,0
actioncontroller,161,0,0,0,0,0
wsh,253,0,0,0,0,0
dbexpress,185,0,0,0,0,0
dongle,101,0,0,0,0,0
office-for-mac,161,0,0,0,0,0
locationlistener,149,0,0,0,0,0
jrubyonrails,273,0,0,0,0,0
nsbundle,269,0,0,0,0,0
wss,700,0,0,0,0,0
stderr,426,0,0,0,0,0
nsobject,350,0,0,0,0,0
google-maps-api-3,7754,0,0,0,0,1
dynamic-disk,113,0,0,0,0,0
portable,330,0,0,0,0,0
uistoryboard,686,0,0,0,0,1
beagleboard,220,0,0,0,0,0
css-hack,107,0,0,0,0,0
zero,275,0,0,0,0,0
titles,643,0,0,0,0,0
perspective,302,0,0,0,0,0
plugins,15560,0,0,0,0,1
affine-geometry,133,0,0,0,0,0
pyodbc,253,0,0,0,0,0
ribbon,1288,0,0,0,0,0
subscripts,188,0,0,0,0,0
intptr,129,0,0,0,0,0
centering,451,0,0,0,0,0
brackets,371,0,0,0,0,0
abi,129,0,0,0,0,0
flash-builder,2297,0,0,0,0,0
yield-return,111,0,0,0,0,0
xuggle,122,0,0,0,0,0
public,596,0,0,0,0,0
movement,351,0,0,0,0,0
sqlprofiler,114,0,0,0,0,0
compilation,4808,0,0,0,0,1
randomized-algorithms,111,0,0,0,0,0
mule,769,0,0,0,0,1
ranges,126,0,0,0,0,0
firebase,163,0,0,0,0,0
threads,197,0,0,0,0,0
mkannotation,634,0,0,0,0,0
pygobject,151,0,0,0,0,0
rad-controls,111,0,0,0,0,0
directshow,1160,0,0,0,0,0
jqmodal,115,0,0,0,0,0
jax-ws,1991,0,0,0,1,0
get-terms,138,0,0,0,0,0
html-agility-pack,1091,0,0,0,0,0
layout-inflater,244,0,0,0,0,0
airport,279,0,0,0,0,0
eclipse-plugin,4945,0,0,0,0,0
oledbconnection,182,0,0,0,0,0
event-receivers,417,0,0,0,0,0
amazon-rds,496,0,0,0,0,0
jruby,1730,0,0,0,0,0
factory-pattern,478,0,0,0,0,0
context-mkiv,179,0,0,0,0,0
calculated-columns,166,0,0,0,0,0
aptitude,632,0,0,0,0,0
remember-me,211,0,0,0,0,0
array-sorting,693,0,0,0,0,0
linear-algebra,15457,0,0,0,1,1
rollover,275,0,0,0,0,0
android-source,454,0,0,0,0,0
oledb,1534,0,0,0,0,0
page-template,610,0,0,0,0,0
libertine,119,0,0,0,0,0
interface-builder,3286,0,0,0,0,0
distinct,1254,0,0,0,0,1
face-detection,292,0,0,0,0,1
linear,231,0,0,0,0,0
splash,161,0,0,0,0,0
aperture,350,0,0,0,0,0
model-theory,583,0,0,0,0,1
logcat,645,0,0,0,0,0
android-service,1315,0,0,0,0,1
mozilla,835,0,0,0,0,1
actionlistener,834,0,0,0,0,0
conditional-tags,248,0,0,0,0,0
jsonp,2032,0,0,0,0,1
wp-list-categories,135,0,0,0,0,0
psql,159,0,0,0,0,0
jdo,813,0,0,0,0,0
salesforce,2140,0,0,0,0,0
jdk,1147,0,0,0,0,0
ubuntu-unity,160,0,0,0,0,0
httpservice,175,0,0,0,0,1
des,204,0,0,0,0,0
dev,117,0,0,0,0,0
control-panel,238,0,0,0,0,0
paragraph,218,0,0,0,0,0
openssh,653,0,0,0,0,0
jdt,208,0,0,0,0,0
deb,250,0,0,0,0,0
tail-recursion,271,0,0,0,0,1
compare,2224,0,0,0,0,1
synchronized,484,0,0,0,0,0
counting-complexity,174,0,0,0,0,0
nettcpbinding,323,0,0,0,0,0
pdb-ms,165,0,0,0,0,0
nexus-s,106,0,0,0,0,0
collision,618,0,0,0,0,0
minimum,217,0,0,0,0,0
numbers,3059,0,0,0,0,1
jackrabbit,249,0,0,0,0,0
strlen,146,0,0,0,0,0
orientation-changes,136,0,0,0,0,0
csh,430,0,0,0,0,1
technology,296,0,0,0,0,0
windows-media-player,833,0,0,0,0,1
mapi,278,0,0,0,0,0
network-drive,230,0,0,0,0,0
music-player,158,0,0,0,0,0
csc,108,0,0,0,0,0
maps,3081,0,0,0,0,0
print-to-pdf,113,0,0,0,0,0
mutable,273,0,0,0,0,0
csv,8702,1.0,0.333333333333,0.5,1,3
css,129107,0.636363636364,0.304347826087,0.411764705882,11,23
csr,133,0,0,0,0,0
pdftk,171,0,0,0,0,0
phpdocumentor,119,0,0,0,0,0
advice,303,0,0,0,0,1
extjs4.1,853,0,0,0,0,0
connectivity,468,0,0,0,0,0
mariadb,149,0,0,0,0,0
response,1476,0,0,0,0,3
pattern-matching,2143,0,0,0,0,0
onresume,237,0,0,0,0,1
entry,157,0,0,0,0,0
intel-core2,107,0,0,0,0,0
scrollto,436,0,0,0,0,0
k-means,295,0,0,0,0,0
hfs,134,0,0,0,0,0
outlook-redemption,112,0,0,0,0,0
self-tracking-entities,208,0,0,0,0,0
fixed-point,136,0,0,0,0,0
iis-express,537,0,0,0,0,0
cs5,234,0,0,0,0,0
flickr-api,229,0,0,0,0,0
nltk,654,0,0,0,0,0
logparser,165,0,0,0,0,0
autoload,418,0,0,0,0,1
finalizer,191,0,0,0,0,0
producer-consumer,315,0,0,0,0,0
domain-name,827,0,0,0,0,0
knapsack-problem,131,0,0,0,0,0
filters,1570,0,0,0,0,1
drupal-theming,510,0,0,0,0,0
forms-authentication,2507,0,0,0,0,0
oracle-xe,172,0,0,0,0,0
mongodb-query,178,0,0,0,0,0
asp.net-routing,205,0,0,0,0,0
combobox,5077,0,0,0,0,0
uitapgesturerecognizer,177,0,0,0,0,0
protovis,113,0,0,0,0,0
continuations,215,0,0,0,0,0
janrain,110,0,0,0,0,0
compiling,1227,0,0,0,0,0
pcl,116,0,0,0,0,0
pcm,286,0,0,0,0,1
interbase,147,0,0,0,0,0
pca,176,0,0,0,0,0
border-radius,396,0,0,0,0,0
doctest,110,0,0,0,0,0
canonical-link,103,0,0,0,0,0
playframework,4144,1.0,1.0,1.0,3,3
timestamp,2830,0,0,0,0,1
rank,242,0,0,0,0,0
framelayout,236,0,0,0,0,0
detach,105,0,0,0,0,0
viewers,206,0,0,0,0,0
outlook-web-access,269,0,0,0,0,0
import-from-excel,126,0,0,0,0,0
cgcontext,466,0,0,0,0,0
illegalstateexception,209,0,0,0,0,0
2d,2035,0,0,0,0,0
token,1040,0,0,0,0,0
fmod,131,0,0,0,0,0
google-search-api,159,0,0,0,0,0
window.open,313,0,0,0,0,0
repeating,155,0,0,0,0,0
jmeter,1188,1.0,1.0,1.0,1,1
proxypass,178,0,0,0,0,0
ports,504,0,0,0,0,0
pagefile,236,0,0,0,0,0
launchd,444,0,0,0,0,0
redistributable,102,0,0,0,0,0
stored-procedures,9874,0,0,0,0,5
functor,389,0,0,0,0,1
core-plot,1071,0,0,0,0,0
algorithm2e,150,0,0,0,0,0
connect,1078,0,0,0,0,0
updatemodel,119,0,0,0,0,0
shorewall,106,0,0,0,0,0
sencha,1646,0,0,0,0,0
setwindowshookex,101,0,0,0,0,0
sdlc,127,0,0,0,0,0
evaluation,393,0,0,0,0,0
sqlcommand,278,0,0,0,0,0
dotnetnuke,1421,0,0,0,0,0
android-pendingintent,169,0,0,0,0,0
foreground,211,0,0,0,0,0
core-animation,2464,0,0,0,0,0
oid,118,0,0,0,0,0
errordocument,125,0,0,0,0,0
sbt,1054,0,0,0,0,0
hashset,487,0,0,0,0,0
nscalendar,188,0,0,0,0,0
mms,380,0,0,0,0,0
linq-to-objects,1104,0,0,0,0,0
iphoto,287,0,0,0,0,0
members,167,0,0,0,0,0
algebraic-topology,3486,0,0,0,0,0
xml-signature,139,0,0,0,0,0
user-profile-property,149,0,0,0,0,0
key-value-store,145,0,0,0,0,0
mmc,253,0,0,0,0,0
visitor-pattern,134,0,0,0,0,0
cisco-pix,159,0,0,0,0,0
computers,130,0,0,0,0,0
audacity,104,0,0,0,0,0
kvm-virtualization,1462,0,0,0,0,0
div-layouts,954,0,0,0,0,0
homotopy-theory,397,0,0,0,0,0
boot-loader,190,0,0,0,0,0
backup-restoration,448,0,0,0,0,0
advertisement,173,0,0,0,0,0
youtube-javascript-api,220,0,0,0,0,0
webforms,4186,0,0,0,0,0
drupal-themes,124,0,0,0,0,0
virtual-drive,135,0,0,0,0,0
instances,188,0,0,0,0,0
windows-runtime,2411,0,0,0,0,0
jogl,495,0,0,0,0,0
vibrate,105,0,0,0,0,0
dylib,244,0,0,0,0,0
scoping,150,0,0,0,0,0
cups,458,0,0,0,0,0
jabber,181,0,0,0,0,0
internal-server-error,211,0,0,0,0,0
razor,8413,1.0,0.25,0.4,1,4
wss-3.0,1149,0,0,0,0,1
mamp,1201,0,0,0,0,0
jetty,2450,0,0,0,0,0
paint,958,0,0,0,0,0
statement,644,0,0,0,0,1
self-hosting,155,0,0,0,0,0
nsjsonserialization,130,0,0,0,0,0
memset,120,0,0,0,0,1
physics-engine,134,0,0,0,0,0
jsonarray,212,0,0,0,0,0
cross-browser,3894,0,0,0,0,1
informatica-powercenter,106,0,0,0,0,0
selector,1483,0,0,0,0,0
bubble-sort,217,0,0,0,0,0
recording,662,0,0,0,0,0
headers,610,0,0,0,0,0
uiapplicationdelegate,352,0,0,0,0,0
declare,127,0,0,0,0,0
interactive,504,0,0,0,0,0
debugging,18936,0,0,0,0,1
coded-ui-tests,373,0,0,0,0,0
favicon,596,0,0,0,0,0
smart-pointers,617,0,0,0,0,0
monodroid,1814,0,0,0,1,0
bacula,160,0,0,0,0,0
paths,263,0,0,0,0,0
visual-c++-2010,260,0,0,0,0,0
zipcode,196,0,0,0,0,0
line-numbers,143,0,0,0,0,0
encryption-symmetric,195,0,0,0,0,0
teechart,168,0,0,0,0,0
build,5946,0,0,0,0,2
string-length,117,0,0,0,0,0
openshift,169,0,0,0,0,0
folders,696,0,0,0,0,0
flash-builder4.5,150,0,0,0,0,0
vnc,1797,1.0,1.0,1.0,1,1
multicolumn,145,0,0,0,0,0
passwd,174,0,0,0,0,0
lo.logic,404,0,0,0,0,0
linq-to-xml,2498,0,0,0,0,1
swipe-gesture,103,0,0,0,0,0
cygwin,4212,0,0,0,0,0
moss,978,0,0,0,0,0
easing,136,0,0,0,0,0
services,1494,0,0,0,0,0
postgresql-8.4,147,0,0,0,0,0
qthread,240,0,0,0,0,0
laptop-repair,170,0,0,0,0,1
key-value,639,0,0,0,0,0
linear-gradients,123,0,0,0,0,0
android-canvas,1050,0,0,0,0,0
gin,146,0,0,0,0,0
multirow,191,0,0,0,0,0
httphandler,851,0,0,0,0,0
google-tv,380,0,0,0,0,0
code-readability,117,0,0,0,0,0
power-series,919,0,0,0,0,0
node.js,20280,1.0,1.0,1.0,2,2
blueimp,117,0,0,0,0,0
relation,250,0,0,0,0,0
riemann-zeta,349,0,0,0,0,0
networkx,237,0,0,0,0,0
find,4454,0,0,0,0,1
auctex,432,0,0,0,0,0
jsch,280,0,0,0,0,0
tankauth,118,0,0,0,0,0
settings.bundle,190,0,0,0,0,0
nosql,3436,0,0,0,0,0
base-class,274,0,0,0,0,0
distributed,980,0,0,0,0,1
markov-process,160,0,0,0,0,0
sanitize,171,0,0,0,0,0
uidatepicker,590,0,0,0,0,1
asp.net-ajax,3385,0,0,0,0,0
email-client,583,0,0,0,0,0
touchscreen,512,0,0,0,0,0
kubuntu,447,0,0,0,0,0
notation,2524,0,0,0,0,0
permission,147,0,0,0,0,0
subsonic3,692,0,0,0,0,0
express,3216,0,0,0,0,0
keylogger,191,0,0,0,0,0
opensuse,1457,0,0,0,0,0
interprocess,194,0,0,0,0,0
page-numbering,668,0,0,0,0,0
restart,806,0,0,0,0,0
luks,140,0,0,0,0,0
continuous-integration,3018,0,0,0,0,1
resolve,198,0,0,0,0,0
android-tabs,219,0,0,0,0,0
remove,768,0,0,0,0,0
abstract-algebra,10952,0,0,0,0,2
multilanguage,358,0,0,0,0,0
common,151,0,0,0,0,0
snow-leopard,211,0,0,0,0,0
setfocus,181,0,0,0,0,0
function-calls,153,0,0,0,0,0
photo-editing,318,0,0,0,0,0
git-push,234,0,0,0,0,0
ifconfig,300,0,0,0,0,1
user-interface,9124,0,0,0,0,1
sprite-sheet,127,0,0,0,0,0
move-semantics,254,0,0,0,0,0
eclipse-juno,357,0,0,0,0,0
stringify,108,0,0,0,0,0
githooks,299,0,0,0,0,0
start-menu,385,0,0,0,0,0
intrusion-detection,107,0,0,0,0,0
gdm,142,0,0,0,0,0
uibutton,3728,0,0,0,0,0
wp-config,123,0,0,0,0,0
ms-access,12743,0.5,1.0,0.666666666667,4,2
circuitikz,154,0,0,0,0,0
popup,3763,0,0,0,0,3
spgridview,143,0,0,0,0,0
zedgraph,324,0,0,0,0,0
ember-data,501,0,0,0,0,0
interfaces,372,0,0,0,0,0
custom-attributes,576,0,0,0,0,0
moodle,443,0,0,0,0,0
mailbox,189,0,0,0,0,0
design-time,249,0,0,0,0,0
canon-550d,225,0,0,0,0,0
amazon-ses,211,0,0,0,0,0
ipython,734,0,0,0,0,0
floats,1845,0,0,0,0,0
osx-snow-leopard,4704,0,0,0,0,0
folding,204,0,0,0,0,0
reverse,786,0,0,0,0,0
plain-tex,255,0,0,0,0,0
wp-list-pages,150,0,0,0,0,0
if-statement,7258,0,0,0,0,2
checkboxes,808,0,0,0,0,0
webrick,306,0,0,0,0,0
document.write,157,0,0,0,0,0
small-caps,172,0,0,0,0,0
office-365,253,0,0,0,0,0
silverlight-2.0,349,0,0,0,0,0
point,572,0,0,0,0,0
recycling,102,0,0,0,0,0
class-variables,137,0,0,0,0,0
lxde,120,0,0,0,0,0
fastmm,102,0,0,0,0,0
globals,179,0,0,0,0,0
param,161,0,0,0,0,0
shutdown,1487,0,0,0,0,0
search-results,340,0,0,0,0,0
d3.js,2158,0,0,0,0,0
activemerchant,182,0,0,0,0,0
backend,628,0,0,0,0,0
dataimporthandler,120,0,0,0,0,0
testflight,180,0,0,0,0,0
raise,102,0,0,0,0,0
mdframed,235,0,0,0,0,0
autocorrect,118,0,0,0,0,0
script#,145,0,0,0,0,0
java-metro-framework,217,0,0,0,0,0
singly-linked-list,133,0,0,0,0,0
externalinterface,285,0,0,0,0,0
asp.net-mvc-routing,1891,0,0,0,0,1
data-binding,10134,0,0,0,0,0
firefox-addon-sdk,488,0,0,0,0,0
freelancing,533,0,0,0,0,0
ncurses,464,0,0,0,0,0
debian-lenny,457,0,0,0,0,0
gas,190,0,0,0,0,0
convert,269,0,0,0,0,0
standard-library,280,0,0,0,0,0
traffic-shaping,252,0,0,0,0,0
gac,785,0,0,0,0,0
wifi-driver,116,0,0,0,0,0
trojan,201,0,0,0,0,0
comparator,468,0,0,0,0,0
deferred,170,0,0,0,0,0
sexuality,125,0,0,0,0,0
clearcase,1106,0,0,0,0,0
accountmanager,209,0,0,0,0,0
visual-sourcesafe,646,0,0,0,0,0
spell-check,272,0,0,0,0,0
setattribute,122,0,0,0,0,0
facelets,1185,0,0,0,0,1
python-imaging-library,952,0,0,0,0,0
uitableview,15544,1.0,1.0,1.0,1,1
jquery-accordion,380,0,0,0,0,0
html-entities,587,0,0,0,0,0
attach,232,0,0,0,0,0
ds.algorithms,1855,0,0,0,0,0
network-share,1385,0,0,0,0,0
pagemethods,227,0,0,0,0,0
multicol,336,0,0,0,0,0
hilbert-spaces,945,0,0,0,0,0
webgl,1357,0,0,0,0,0
phonegap-plugins,754,0,0,0,0,0
textile,123,0,0,0,0,0
google-visualization,571,0,0,0,0,0
copying,234,0,0,0,0,0
geoserver,175,0,0,0,0,0
ews,629,0,0,0,0,0
ext.net,252,0,0,0,0,1
radcombobox,117,0,0,0,0,0
development,3393,0,0,0,0,0
passwords,5113,0,0,0,0,1
awesomium,105,0,0,0,0,0
ios-sdk-4.3,109,0,0,0,0,0
keys,407,0,0,0,0,0
regional-settings,151,0,0,0,0,0
dereference,266,0,0,0,0,0
flurry,211,0,0,0,0,0
winhttp,130,0,0,0,0,0
aggregate,1000,0,0,0,0,0
screen-capture,562,0,0,0,0,0
android-softkeyboard,688,0,0,0,0,0
task,1389,0,0,0,0,0
tasm,131,0,0,0,0,0
enterprise-search,126,0,0,0,0,0
memoization,257,0,0,0,0,0
workflow-activity,370,0,0,0,0,1
flags,465,0,0,0,0,0
iproute2,110,0,0,0,0,0
organization,791,0,0,0,0,1
chemistry,261,0,0,0,0,0
parametric,260,0,0,0,0,0
ultragrid,107,0,0,0,0,0
firmware,648,0,0,0,0,0
sunos,121,0,0,0,0,0
distutils,444,0,0,0,0,1
homegroup,135,0,0,0,0,0
antlr,1524,0,0,0,0,0
n-gram,115,0,0,0,0,0
pylab,217,0,0,0,0,0
spamassassin,326,0,0,0,0,0
sbs-2008,155,0,0,0,0,0
shape,630,0,0,0,0,0
atomic,713,0,0,0,0,0
credentials,781,0,0,0,0,1
openstack,278,0,0,0,0,0
alternative,458,0,0,0,0,1
examples-counterexamples,686,0,0,0,0,0
alignment,2393,0,0,0,0,1
newlines,122,0,0,0,0,0
cut,338,0,0,0,0,0
dslr,574,0,0,0,0,0
keyevent,353,0,0,0,0,0
return-type,289,0,0,0,0,0
kohana-orm,174,0,0,0,0,0
restructuredtext,256,0,0,0,0,0
kinect,1045,0,0,0,0,0
source,1611,0,0,0,0,0
rgb,906,0,0,0,0,0
executorservice,380,0,0,0,0,0
app,127,0,0,0,0,0
bin,154,0,0,0,0,0
xcodebuild,409,0,0,0,0,0
varchar,479,0,0,0,0,1
jcomponent,304,0,0,0,0,0
mobile-phone,187,0,0,0,0,0
htmlspecialchars,165,0,0,0,0,0
spring-data-neo4j,109,0,0,0,0,0
apt,1634,0,0,0,0,1
bit,497,0,0,0,0,0
qwt,114,0,0,0,0,0
express.js,141,0,0,0,0,0
reusability,307,0,0,0,0,0
sql-server-2012,1161,0,0,0,0,0
jxl,170,0,0,0,0,0
webmin,449,0,0,0,0,0
surfaceview,972,0,0,0,0,0
qooxdoo,208,0,0,0,0,0
autorotate,265,0,0,0,0,0
mapkit,1830,0,0,0,0,0
bamboo,207,0,0,0,0,1
branching-and-merging,413,0,0,0,0,0
google,14480,0,0,0,0,3
mspec,160,0,0,0,0,0
class-diagram,366,0,0,0,0,0
plugin-recommendation,963,0,0,0,0,1
denormalization,208,0,0,0,0,0
back,535,0,0,0,0,0
delegation,372,0,0,0,0,0
pricing,399,0,0,0,0,0
simple-form,595,0,0,0,0,0
mirror,429,0,0,0,0,0
imageview,2494,0,0,0,0,2
sizeof,569,0,0,0,0,0
uipagecontrol,309,0,0,0,0,0
scale,1257,0,0,0,0,1
pex,184,0,0,0,0,0
listfield,135,0,0,0,0,0
scala,15343,1.0,1.0,1.0,1,1
saas,561,0,0,0,0,0
integration,4994,0,0,0,0,1
pem,152,0,0,0,0,0
patch-management,125,0,0,0,0,0
nsset,158,0,0,0,0,0
robotium,441,0,0,0,0,0
ellipsis,169,0,0,0,0,0
windows-sbs-2011,199,0,0,0,0,0
notepad++,2309,1.0,1.0,1.0,2,2
usercontrols,5903,0,0,0,0,1
lazy-initialization,178,0,0,0,0,0
export-to-excel,900,0,0,0,0,0
git-submodules,470,0,0,0,0,0
lnk2019,150,0,0,0,0,0
facebooker,132,0,0,0,0,0
merge-replication,193,0,0,0,0,0
last-modified,194,0,0,0,0,0
castle-windsor,1804,0,0,0,0,0
facebook-fanpage,284,0,0,0,0,0
oem,174,0,0,0,0,0
ip-camera,166,0,0,0,0,1
wsdl,3574,0,0,0,1,1
tabbing,124,0,0,0,0,0
readability,443,0,0,0,0,0
ufw,138,0,0,0,0,0
uart,114,0,0,0,0,0
tuckey-urlrewrite-filter,101,0,0,0,0,0
rowcount,122,0,0,0,0,0
reportbuilder,135,0,0,0,0,0
hudson,2610,0,0,0,0,0
mysql-replication,562,0,0,0,0,0
tiff,771,0,0,0,0,0
framed,337,0,0,0,0,0
execution-time,185,0,0,0,0,0
frames,489,0,0,0,0,0
bindingsource,323,0,0,0,0,0
harmonic-functions,115,0,0,0,0,0
findcontrol,219,0,0,0,0,0
hudson-plugins,247,0,0,0,0,0
openerp,635,0,0,0,0,0
errno,134,0,0,0,0,0
mkv,219,0,0,0,0,0
bcd,114,0,0,0,0,0
dynamics-ax-2009,338,0,0,0,0,0
forward,271,0,0,0,0,0
translate,475,0,0,0,0,0
lie-algebras,853,0,0,0,0,1
invite,138,0,0,0,0,0
rewrite-rules,375,0,0,0,0,0
c#-5.0,220,0,0,0,0,0
ssrs-tablix,161,0,0,0,0,0
order-of-evaluation,113,0,0,0,0,0
swingworker,349,0,0,0,0,0
sdl,1409,0,0,0,0,0
ns2,142,0,0,0,0,0
jdk7,170,0,0,0,0,0
mkoverlay,160,0,0,0,0,0
sdk,5786,0,0,0,0,1
groovy,6287,1.0,1.0,1.0,1,1
rejection,143,0,0,0,0,0
richedit,152,0,0,0,0,0
screen-size,174,0,0,0,0,0
gstreamer,703,0,0,0,0,0
javascript-objects,362,0,0,0,0,1
labview,238,0,0,0,0,0
rubymotion,176,0,0,0,0,0
regedit,251,0,0,0,0,0
projective-space,144,0,0,0,0,0
quickfix,178,0,0,0,0,0
business-intelligence,625,0,0,0,0,0
lyx,1178,0,0,0,0,0
single,183,0,0,0,0,0
oauth-2.0,2057,0,0,0,0,0
curl,8986,0,0,0,0,1
tiling,209,0,0,0,0,0
user-experience,695,0,0,0,0,0
cmake,2358,1.0,1.0,1.0,1,1
red5,608,0,0,0,0,0
crypt,162,0,0,0,0,0
time-tracking,149,0,0,0,0,0
flashbuilder,334,0,0,0,0,0
wp-cron,109,0,0,0,0,0
igraph,260,0,0,0,0,0
two-column,453,0,0,0,0,0
slick2d,250,0,0,0,0,0
llvm,1278,0,0,0,0,1
splistitem,362,0,0,0,0,0
temporary-tables,333,0,0,0,0,1
rijndael,147,0,0,0,0,0
illegalargumentexception,157,0,0,0,0,0
polynomials,3276,0,0,0,0,0
lens,1911,0,0,0,0,0
percona,133,0,0,0,0,0
libtool,153,0,0,0,0,0
visibility,1141,0,0,0,0,0
drupal-views,1302,0,0,0,0,0
gtalk,150,0,0,0,0,0
people-search,110,0,0,0,0,0
sudoku,224,0,0,0,0,0
ntfs,2502,0,0,0,0,0
mass-assignment,152,0,0,0,0,0
notifyicon,177,0,0,0,0,0
system-calls,568,0,0,0,0,0
virtualhost,2715,0,0,0,0,1
sftp,2031,0,0,0,0,0
monit,386,0,0,0,0,0
amazon-ami,231,0,0,0,0,1
2007,3858,0,0,0,0,2
thread-sleep,149,0,0,0,0,0
naming-conventions,2114,0,0,0,0,0
heuristics,264,0,0,0,0,0
xstream,469,0,0,0,0,0
hittest,236,0,0,0,0,0
pattern-recognition,296,0,0,0,0,0
nsxmlparser,1023,0,0,0,0,0
query,28931,0,0,0,0,4
java-2d,498,0,0,0,0,0
ulimit,291,0,0,0,0,0
keep-alive,280,0,0,0,0,1
factoring,472,0,0,0,0,0
caml-query,481,0,0,0,0,0
tree-traversal,171,0,0,0,0,0
css3pie,208,0,0,0,0,0
istream,180,0,0,0,0,0
visual-editor,244,0,0,0,0,0
uninitialized,143,0,0,0,0,0
labels,524,0,0,0,0,0
control-theory,174,0,0,0,0,0
sage,172,0,0,0,0,0
vlc,1497,0,0,0,0,0
local-storage,1523,0,0,0,0,0
optional-arguments,210,0,0,0,0,0
variable-naming,119,0,0,0,0,0
loadlibrary,221,0,0,0,0,0
tweetsharp,106,0,0,0,0,0
studio-lighting,114,0,0,0,0,0
compiler-flags,107,0,0,0,0,0
eigenvalues,1035,0,0,0,0,0
algebra-precalculus,7144,0,0,0,0,1
optics,162,0,0,0,0,0
t4mvc,179,0,0,0,0,0
versioning,1779,0,0,0,0,0
elisp,1879,0,0,0,0,1
crop,790,0,0,0,0,1
cron,6244,0,0,0,0,1
latex-kernel,103,0,0,0,0,0
address-bar,198,0,0,0,0,0
smlnj,240,0,0,0,0,0
insertion,201,0,0,0,0,0
dropshadow,134,0,0,0,0,0
vmware,3343,0,0,0,0,1
centos6.2,113,0,0,0,0,0
appendchild,217,0,0,0,0,0
array-merge,128,0,0,0,0,0
http-basic-authentication,240,0,0,0,0,0
image-segmentation,153,0,0,0,0,0
pipes,848,0,0,0,0,1
sql-developer,438,0,0,0,0,0
jboss,5789,0,0,0,0,0
user-controls,184,0,0,0,0,0
clipboard,1708,0,0,0,0,0
winrt,362,0,0,0,0,0
mathjax,233,0,0,0,0,0
cordova,1582,0,0,0,0,0
magento-admin,289,0,0,0,0,0
exercise,123,0,0,0,0,0
date-time,506,0,0,0,0,0
body,125,0,0,0,0,0
text-files,1638,0,0,0,0,0
exchange,5222,0,0,0,0,2
xml-deserialization,371,0,0,0,0,0
spacing,2991,0,0,0,0,0
pjax,134,0,0,0,0,0
packing,161,0,0,0,0,0
intercept,180,0,0,0,0,0
cascadingdropdown,177,0,0,0,0,0
preamble,134,0,0,0,0,0
implicit,352,0,0,0,0,0
c++-cli,2880,0,0,0,0,0
doctrine2,3682,0,0,0,0,1
fake-proofs,174,0,0,0,0,0
composite-key,316,0,0,0,0,0
uicollectionview,500,0,0,0,0,0
xdocument,532,0,0,0,0,0
nsoperation,491,0,0,0,0,0
talend,125,0,0,0,0,0
qimage,140,0,0,0,0,0
phone-number,251,0,0,0,0,0
virtual-pc,775,0,0,0,0,1
named,194,0,0,0,0,0
private,996,0,0,0,0,0
imagick,429,0,0,0,0,0
names,184,0,0,0,0,0
gateway,920,0,0,0,0,1
unresolved-external,151,0,0,0,0,0
progress-4gl,183,0,0,0,0,0
chm,372,0,0,0,0,1
crypto++,100,0,0,0,0,0
kerning,170,0,0,0,0,0
windows-desktop-gadgets,186,0,0,0,0,0
powershell-remoting,192,0,0,0,0,0
iis,18552,0,0,0,0,2
kiosk,323,0,0,0,0,0
transient,230,0,0,0,0,0
renderaction,101,0,0,0,0,0
mit-license,238,0,0,0,0,0
cakephp-1.3,2007,0,0,0,0,0
cakephp-1.2,338,0,0,0,0,0
units-of-measurement,210,0,0,0,0,0
javascript-library,970,0,0,0,0,2
subscription,478,0,0,0,0,1
account,584,0,0,0,0,0
tunnel,662,0,0,0,0,0
openjdk,299,0,0,0,0,0
windows-registry,1317,0,0,0,0,0
python-c-extension,121,0,0,0,0,0
rectangle,145,0,0,0,0,0
closing,128,0,0,0,0,0
uimenucontroller,128,0,0,0,0,0
fetch,768,0,0,0,0,0
